report_id, validation, latitude, longitude, type, unit, amount, date, description, image
frtnuthwbk, true, 49.68336033663547, 33.0510134887239, warning, infantry, 657, 2024-01-27 19:55:52.526293, zuvimeqqtl, sjudzazmji.png
stfawskfah, false, 49.878691217443226, 33.1060023195786, info, helicopter, 376, 2024-01-27 19:55:52.526293, ziykuhnsck, cwhzljbvkm.png
wfqefbyabc, false, 49.03473861153371, 33.20009743207577, info, infantry, 350, 2024-01-27 19:55:52.526293, ymajllbebz, pftbxmlmjg.png
kflquumabi, false, 50.823042840519555, 32.49305340215609, danger, infantry, 665, 2024-01-27 19:55:52.526293, kjyaixjnbn, tztikykfdm.png
ngbxnzdtjg, false, 50.86002023304955, 34.60638328747818, info, tank, 740, 2024-01-27 19:55:52.526293, wpphcartqp, fopnuwnvsg.png
fmexewrtmp, false, 49.9726133995586, 34.232372857287174, warning, infantry, 266, 2024-01-27 19:55:52.526293, qihtvtlntj, aoqyhlhyul.png
plhvjisqbh, false, 49.357024264084366, 33.97126282451007, danger, helicopter, 443, 2024-01-27 19:55:52.526293, hcbdzzacmr, bphspdgcow.png
wuwhqdtejc, false, 50.78338644189617, 32.281464533003586, info, plane, 313, 2024-01-27 19:55:52.526293, ggpdffwyuu, iwswxisivn.png
wludizmhej, false, 50.42524905966049, 32.61528720847998, info, infantry, 637, 2024-01-27 19:55:52.526293, oddbabgpae, wninwnypfx.png
saxhxjojhk, true, 49.00751520210244, 33.345380946764415, danger, plane, 47, 2024-01-27 19:55:52.526293, rviwbaixwk, pervjzoent.png
tmnhtvtyxx, false, 50.26338980144227, 32.38029663000544, danger, tank, 305, 2024-01-27 19:55:52.526293, igbowbrcrx, fseuxtsmtt.png
weliqxngps, false, 49.73628039515745, 32.31866549359482, info, helicopter, 822, 2024-01-27 19:55:52.526293, wwtphewest, oachczwrcw.png
ekyqespmws, true, 49.73506414493682, 34.16601670424691, warning, infantry, 661, 2024-01-27 19:55:52.526293, tqgiutftqd, edgpfwbotb.png
ygcvqbjunn, false, 50.338831279543356, 34.0050932751282, warning, plane, 356, 2024-01-27 19:55:52.526293, mhfmsnytdx, dervweydqw.png
qdwqmvxhbr, true, 49.8758074337592, 32.70881092281805, info, plane, 141, 2024-01-27 19:55:52.526293, nbpgbxgvuf, fxnrfjbhqu.png
jyrqpvkijn, true, 50.31815666135498, 32.670572145467155, info, tank, 769, 2024-01-27 19:55:52.526293, wnrfgsrpdr, jnbqmbxhup.png
tzdgcvzidg, true, 49.12244594340966, 34.46225472857536, danger, plane, 25, 2024-01-27 19:55:52.526293, vnrnjwvfsq, mmnkecipyu.png
zncblhtmec, false, 50.55063286111694, 33.00939629392836, warning, infantry, 41, 2024-01-27 19:55:52.526293, oadjhgmmay, ffdbaqlsqx.png
vanqyylrbe, true, 49.24158614391043, 32.632794542619294, danger, plane, 899, 2024-01-27 19:55:52.526293, psvyajyibj, bfkuqeclfl.png
wsbwnountz, true, 50.31580022722705, 33.73425924337778, danger, tank, 479, 2024-01-27 19:55:52.526293, aqlvxhzgkj, qfzixoirvz.png
fmktiprggt, true, 50.85291476080923, 34.563997513823644, warning, infantry, 812, 2024-01-27 19:55:52.526293, wqtbvevxya, dfxlopdvvt.png
naonxsvlns, true, 50.16173724612492, 32.85470225059443, info, infantry, 428, 2024-01-27 19:55:52.526293, tgoqgdjifi, bmgpudzesr.png
ohehqfsimq, false, 49.01955655955838, 33.705626825981604, info, helicopter, 4, 2024-01-27 19:55:52.526293, krnyeivchc, qrukofuesp.png
ofpuyygxbr, false, 50.63135901829902, 34.98910173964407, warning, infantry, 317, 2024-01-27 19:55:52.526293, dljjfknymu, zwgydurhxy.png
garlstrlrd, false, 50.89361988065562, 34.77529153787993, danger, plane, 24, 2024-01-27 19:55:52.526293, fowgekosvq, seoflcnzmx.png
onjqlbpauv, false, 49.92453593184169, 33.02954170960964, danger, infantry, 818, 2024-01-27 19:55:52.526293, vwqexkqdie, gdwphqprjg.png
fhzijazoru, true, 49.63751138289737, 32.83386706008785, warning, helicopter, 970, 2024-01-27 19:55:52.526293, wszmgsvrqr, umjnqugjhu.png
zmbmqjiwvz, false, 50.11411072443282, 34.12852518470824, warning, plane, 957, 2024-01-27 19:55:52.526293, glqdjklhpb, mdmzjgwqct.png
ydmvvdyrjl, false, 50.782929680152236, 32.898812358826106, warning, tank, 86, 2024-01-27 19:55:52.526293, szbnqxadel, geqmaepwsh.png
dabnlggqdy, true, 50.40089615572113, 34.090979360264505, info, plane, 229, 2024-01-27 19:55:52.526293, oojxewhfht, dhnytcjech.png
uxykjvhgoe, true, 49.76030766726846, 34.10638583305102, info, infantry, 334, 2024-01-27 19:55:52.526293, ouklvwconi, rxtqosoybo.png
ihkjvqcfey, true, 49.762427772399775, 34.88578549648595, danger, plane, 203, 2024-01-27 19:55:52.526293, qfrgslatbw, demxppjaxo.png
hqdjpeermc, true, 49.1431014906423, 33.2184870694915, info, infantry, 747, 2024-01-27 19:55:52.527293, nklguyznir, upbfkehhdm.png
xtwwtzxfbj, true, 50.37986014579909, 33.408023472114884, warning, infantry, 800, 2024-01-27 19:55:52.527293, xhwuqgyszf, fqnsmbjozd.png
ezercsqtxa, false, 50.9481536880297, 33.81545555949418, danger, tank, 515, 2024-01-27 19:55:52.527293, uxnzkubpol, dgzbgcmbsz.png
enborueliw, true, 49.67510783416355, 33.067773721263336, info, plane, 408, 2024-01-27 19:55:52.527293, dfanstxumj, jilxnddnnq.png
itmzrggziu, false, 49.73703822528974, 34.63006330127686, danger, tank, 108, 2024-01-27 19:55:52.527293, iprpuzepqc, zelvmitwxk.png
pggkyivaqd, false, 50.83921285473311, 34.68635586348125, warning, tank, 131, 2024-01-27 19:55:52.527293, dzniqbvisg, skttegpcip.png
qzyfthbvcx, true, 49.12627640649462, 33.01891933497309, warning, infantry, 170, 2024-01-27 19:55:52.527293, qskfhyxkmo, rzdergjyrt.png
nzlfgbebfp, true, 49.77966574408349, 33.16899088265587, danger, plane, 199, 2024-01-27 19:55:52.527293, zjkdjduuqf, doitlhlbhp.png
pskoewlupd, false, 50.3698879472398, 34.40735551227865, info, plane, 9, 2024-01-27 19:55:52.527293, vgcdjyicms, xkagxfpheu.png
rcjrbizyjk, false, 50.42742020055693, 32.23912455987866, warning, tank, 332, 2024-01-27 19:55:52.527293, rshjcyjoeb, jtzobdqhgn.png
hcwumkbhmv, false, 49.9489240348228, 33.99171608948948, info, infantry, 770, 2024-01-27 19:55:52.527293, wevtchhuqg, yctomplcxs.png
shbhakhtly, true, 49.45783816756783, 33.7332963330918, warning, helicopter, 312, 2024-01-27 19:55:52.527293, lrhrlpgobh, tbivhokmem.png
lfjktvqggb, true, 49.37872435668057, 33.835589404548784, warning, tank, 478, 2024-01-27 19:55:52.527293, zerbyuqutu, qlrlvetvpw.png
bgvjllmyve, false, 49.35154138232294, 34.78724936821187, warning, helicopter, 436, 2024-01-27 19:55:52.527293, sueajfewfi, hailvmyahj.png
oarsqusgrk, true, 50.436898507894036, 33.73698810008028, info, tank, 303, 2024-01-27 19:55:52.527293, vdcsofblvs, gghgvrvtly.png
meomafcktl, true, 49.94468454000608, 32.12365515055362, danger, plane, 489, 2024-01-27 19:55:52.527293, bglerhuwxc, xdqmwabjbk.png
vnaiqdttlu, true, 50.87599056763399, 34.37847660016182, danger, tank, 853, 2024-01-27 19:55:52.527293, ggbuxjaahr, grsqbajoiu.png
mtgjldhdfl, false, 49.7325166669146, 33.86830177638954, info, plane, 886, 2024-01-27 19:55:52.527293, rjodyauntp, vynfruyjfo.png
tntnjavrqe, true, 50.446588676228245, 34.96014689063341, info, tank, 613, 2024-01-27 19:55:52.527293, flxtpnnisz, obxnfpmsst.png
guhljgnjwt, true, 49.310422983243065, 34.758983475382834, info, tank, 860, 2024-01-27 19:55:52.527293, btlteaomoi, fezsrucvwt.png
pqnqtwehzt, true, 50.4482562453993, 34.04072638812932, warning, tank, 611, 2024-01-27 19:55:52.527293, zrsbrbcnia, ovphwhtsoe.png
qnpqoefsre, false, 49.394486938213284, 34.62168615341413, warning, plane, 848, 2024-01-27 19:55:52.527293, veqdmdscnm, rnbrxpddml.png
guzayvcpgy, false, 49.21630898492478, 32.10839428685538, warning, plane, 800, 2024-01-27 19:55:52.527293, dlgxdlistu, uxklnpbtpf.png
nkwezgcaqm, false, 50.54465525248249, 32.05640508871139, warning, infantry, 573, 2024-01-27 19:55:52.527293, xqlcpuaazi, ikqdvcwhcv.png
jngutvrvpz, false, 50.5547816912287, 34.68210553663192, danger, helicopter, 60, 2024-01-27 19:55:52.527293, ugevgkqpzm, mijfjbadvq.png
sjtxqmcrzj, true, 49.16030767458928, 34.00879588833431, danger, tank, 760, 2024-01-27 19:55:52.527293, byqcuawfui, cpquvhxeuk.png
oqevyafyns, true, 49.44665505106695, 33.30861515376084, info, plane, 759, 2024-01-27 19:55:52.527293, qshunazlon, uubqalnshj.png
xkyzalhoyr, true, 50.41361021065085, 34.45830994485411, danger, plane, 579, 2024-01-27 19:55:52.527293, llzevraldn, nzsgvycdej.png
luvwpvijot, false, 49.99139607496437, 34.38062407063963, danger, tank, 767, 2024-01-27 19:55:52.527293, lhrhkgnvho, zpjvbnauxk.png
jmtfucpkdr, false, 49.880708690487715, 32.10219786240062, danger, infantry, 132, 2024-01-27 19:55:52.527293, eirkeqdhty, zejdqutiza.png
retwkpzrja, true, 49.84801887097808, 33.82572367680733, danger, helicopter, 113, 2024-01-27 19:55:52.527293, egzfstytqp, mcrydygbuw.png
fbwcxfhbks, true, 49.274696127887125, 32.51748011952304, danger, infantry, 422, 2024-01-27 19:55:52.527293, rfagdxxobv, ktnqffwqyx.png
mpscldxqtd, true, 50.10776304645468, 34.80705786724689, danger, tank, 737, 2024-01-27 19:55:52.527293, wdcwtvtnuu, kkmjyddngi.png
pvmyaiderk, false, 49.26467720050728, 33.62364205458948, info, infantry, 68, 2024-01-27 19:55:52.527293, odgvpmebhk, psgpyxtvsn.png
zuyiseelul, true, 49.13087666969032, 33.342996658105804, warning, helicopter, 41, 2024-01-27 19:55:52.527293, ogkzntrkjz, lewrermfze.png
pdvzegdpiq, false, 49.47769870707437, 33.90700800048853, warning, helicopter, 912, 2024-01-27 19:55:52.527293, lixiadyhjd, gneanuzfdd.png
rgzskowged, true, 49.35856863892017, 33.27941599042751, warning, tank, 722, 2024-01-27 19:55:52.527293, jzwyrtexja, gbjvuiqgih.png
pncymywyle, false, 50.22076224335213, 33.53928280537074, danger, helicopter, 970, 2024-01-27 19:55:52.527293, frjzirqehq, zwprlkkoka.png
zmmhxueitb, true, 50.21970539868322, 32.45485994424987, danger, infantry, 974, 2024-01-27 19:55:52.528325, tacuhgowxv, fzutumuxjk.png
kezevuuikr, true, 49.53664616348223, 34.29119307339957, warning, plane, 461, 2024-01-27 19:55:52.528325, fvezcyxjaa, mwwnnkixcp.png
qcvfxllnle, true, 49.328229033151864, 34.23131593386426, danger, plane, 779, 2024-01-27 19:55:52.528325, smkfbcyiju, hxdpbrmyjk.png
fhrtnqqdlu, false, 50.298261506421085, 33.618108249616796, warning, helicopter, 145, 2024-01-27 19:55:52.528325, uagucglaff, vivfjcwydt.png
wpmtjgorkv, true, 50.73038115667578, 34.508448528826, info, tank, 458, 2024-01-27 19:55:52.528325, ryouldnicm, ukvapvxsji.png
hlhrtzpeuz, false, 49.874687720087714, 33.86770193900094, warning, tank, 641, 2024-01-27 19:55:52.528325, sqfzpphhvj, qqmdpapqyd.png
ollouvvdsn, false, 49.51845747470225, 32.57781135693324, danger, infantry, 811, 2024-01-27 19:55:52.528325, fzboropthg, fdcdsivmkb.png
ampnqykisy, true, 49.13690266243089, 34.760858207681466, danger, infantry, 575, 2024-01-27 19:55:52.528325, bfybinlhal, angsuxfufw.png
czfwtdnimg, true, 49.16452973507941, 32.16366798871538, danger, infantry, 679, 2024-01-27 19:55:52.528325, xuvqtxagcj, cwkgdtklua.png
yzpiacluvi, false, 49.2524110294383, 32.47570824384753, danger, helicopter, 55, 2024-01-27 19:55:52.528325, scvjbrfgyd, kqqeqhvtng.png
iuolbxjhml, false, 50.62914662475116, 32.3278833157337, danger, helicopter, 52, 2024-01-27 19:55:52.528325, bkfywjrwts, njibqeoxbf.png
rtkrbdeobd, true, 50.069039328733936, 34.67440731046703, info, tank, 149, 2024-01-27 19:55:52.528325, tjdscdjkgy, eksxlbpmdv.png
agpzbpeduq, false, 49.26458408734885, 32.23427226382802, info, infantry, 188, 2024-01-27 19:55:52.528325, ewsssatgyy, qajjrjpbyy.png
nhqgnlpqgv, true, 50.9084626021959, 34.49020057378967, info, plane, 363, 2024-01-27 19:55:52.528325, kfrtskchvg, wiyooghpuo.png
aqkgxsbxoh, true, 50.828983044519816, 33.84745091970643, warning, tank, 332, 2024-01-27 19:55:52.528325, iupnenhhxj, malxzoprne.png
pubanhizli, false, 50.04693103345392, 34.933827636723464, info, infantry, 742, 2024-01-27 19:55:52.528325, pryyxhfehx, trzlgidasq.png
fnybmdnbml, true, 50.459831105300786, 33.66492708552297, warning, plane, 72, 2024-01-27 19:55:52.528325, sxtxxjtzbl, rzpbqyutbl.png
ksvdzaggwf, true, 49.38522346595255, 32.48538068689492, warning, infantry, 355, 2024-01-27 19:55:52.528325, amhbtnprih, sfppyzxhum.png
cpbsjqlncz, false, 49.040352997732306, 32.2481492463891, info, tank, 121, 2024-01-27 19:55:52.528325, tqpsvwguht, oioocicctr.png
gadaweffhh, false, 49.524045544990166, 33.55589336318355, warning, tank, 361, 2024-01-27 19:55:52.528325, gyameckhbf, lbxelqblpn.png
kgmplukhpc, false, 49.417300437661225, 34.25372372447557, info, helicopter, 282, 2024-01-27 19:55:52.528325, yolwpobdzp, yvmkfemwwv.png
xryxzuhcbl, false, 49.6971301137277, 32.72559030749746, warning, infantry, 604, 2024-01-27 19:55:52.528325, pyuhtvteov, cdwyxilsvh.png
vhimxxcafa, false, 50.56022830915152, 34.70708719071767, info, plane, 913, 2024-01-27 19:55:52.528325, cufrepdonk, lmtltajdpe.png
vnujvadsqv, false, 49.461001767512954, 33.60275344568977, info, helicopter, 328, 2024-01-27 19:55:52.528325, gvogorgawk, dtppauirkj.png
qdelhwxpuw, true, 50.377767181019955, 33.34132761486494, warning, tank, 184, 2024-01-27 19:55:52.528325, hymtzhtxyr, scwmclmqbj.png
dkbmbxxurf, false, 49.18280164241735, 32.54077419146103, info, helicopter, 480, 2024-01-27 19:55:52.528325, uuhcybejpy, mnenykjult.png
byazgqmocn, true, 49.47690314616382, 34.45937839359318, info, infantry, 176, 2024-01-27 19:55:52.528325, cgtdlwdbjg, niuhxtefxh.png
vqmjgrurmn, false, 50.70982666794898, 32.85886417090298, warning, tank, 158, 2024-01-27 19:55:52.528325, ewtcdlwnzl, cdcwhwljwn.png
rfrkikdpda, false, 50.788798406027865, 34.500162785155204, info, tank, 159, 2024-01-27 19:55:52.528325, eintvwbngx, pcdcqkumwp.png
wsxgfcihrc, true, 50.90604300262928, 34.06681698731705, warning, tank, 425, 2024-01-27 19:55:52.528325, iicliksbvk, qrojmhwoel.png
lcdrzoajeo, true, 50.39300242823907, 34.51745797559312, danger, infantry, 58, 2024-01-27 19:55:52.528325, jsvulyctpt, yerjisgqke.png
xcwpcntkdw, false, 50.17550228937451, 34.00375617368043, warning, tank, 426, 2024-01-27 19:55:52.528325, vhmcwchguw, tdvaeztggr.png
hbakffdnjk, true, 49.50887044032007, 33.48235420835274, danger, plane, 191, 2024-01-27 19:55:52.528325, qlasszqlxi, rcqrojzzmu.png
lpajulgmfz, false, 49.83336044708071, 32.19848355373074, warning, plane, 480, 2024-01-27 19:55:52.528325, osziqgwuat, omfzredgfw.png
ewgbsqatuy, true, 49.860272346609975, 33.547249972380754, warning, tank, 87, 2024-01-27 19:55:52.528325, dxaxmrhtxf, whjabxpwyg.png
zwyoijhohn, false, 49.60301618342584, 33.782698159022374, warning, infantry, 723, 2024-01-27 19:55:52.528325, wynkccvsmc, fzyndzeilb.png
bqbqaxsnps, true, 50.98437228614886, 34.872145265399624, warning, plane, 926, 2024-01-27 19:55:52.528325, ccsweucgqq, nqfgnplbxg.png
fbatgoatfs, false, 49.04761647289023, 32.66586128410665, warning, tank, 272, 2024-01-27 19:55:52.528325, hlbaxlzrxz, etrpfrydlg.png
vokyiyfauh, false, 50.835316661639695, 34.051506333852146, danger, helicopter, 838, 2024-01-27 19:55:52.528325, zdcrlzvngq, rspdamiqin.png
daigcjbpgx, false, 49.40154095565858, 33.154410356232624, warning, plane, 41, 2024-01-27 19:55:52.528325, bensbtinjk, zoxevrtuzj.png
huvmaquozo, false, 50.89935904032324, 32.35629471650474, danger, helicopter, 527, 2024-01-27 19:55:52.528325, dsfcykzdsl, oiecyrqeqd.png
ulshkjvvfh, false, 49.269826620886015, 34.700488286237515, info, tank, 558, 2024-01-27 19:55:52.528325, gbzexbxceu, eweeggexaz.png
rgfqdhmvlo, false, 50.86258493070412, 33.17892022262115, danger, plane, 2, 2024-01-27 19:55:52.528325, dlsocijxlu, pckgntlwtz.png
tshrbcsfkh, true, 50.138424926246316, 32.18522847416411, warning, tank, 4, 2024-01-27 19:55:52.528325, xbbheyfpyv, dbglkraydn.png
mshgmdqzye, true, 50.571773080452495, 33.09596228716863, warning, tank, 130, 2024-01-27 19:55:52.528325, ihgkdjozmo, nkldygsodi.png
ktqlrqomhy, false, 50.41916968150586, 33.893837527252515, warning, infantry, 533, 2024-01-27 19:55:52.528325, vgkuburuek, ezpdfzjxao.png
fthwjnwxaa, false, 50.37193966756119, 33.10915634951952, info, plane, 664, 2024-01-27 19:55:52.528325, pbmxvuwqjs, hmijdoacoi.png
ayrrotblxg, true, 50.37126309612488, 33.69422136168419, warning, plane, 113, 2024-01-27 19:55:52.528325, ivfacmwuwf, yhnvzhblub.png
huzdmelygi, true, 50.952508983959966, 32.747158485644896, warning, infantry, 776, 2024-01-27 19:55:52.528325, zfclojqyjq, uaspzksjnn.png
mpisbyovjn, true, 49.45470413833658, 34.59698764919019, info, tank, 723, 2024-01-27 19:55:52.528325, ikdgchoyub, wqjjkdhcfc.png
xjqeqfpoqh, false, 50.76368557318991, 34.60839015015155, danger, helicopter, 316, 2024-01-27 19:55:52.528325, hcgeckkdlr, xrowvlkvik.png
xqpeeyolpj, true, 49.71908475997635, 34.23873153630877, warning, helicopter, 227, 2024-01-27 19:55:52.528325, gliswpuhgi, dclbtjusim.png
enyplqbjjx, true, 49.99240700179558, 33.05095984811264, warning, plane, 397, 2024-01-27 19:55:52.528325, fzcqwdyvwt, luoiqeucvi.png
rdbnjquqbc, false, 49.558454833255034, 33.92276638877389, warning, plane, 688, 2024-01-27 19:55:52.528325, ubcqswckyj, dngsxghmxv.png
kwahlzkrhg, true, 50.314738009314205, 33.28530924287235, danger, helicopter, 711, 2024-01-27 19:55:52.528325, ahkalcghof, dzfhktwzpv.png
gwonsimpcu, true, 49.29234147175768, 32.690637955751384, warning, plane, 622, 2024-01-27 19:55:52.528325, nhalriahau, rmeedttmvj.png
hyiisdmdbt, true, 49.369891391543135, 32.483702535353096, info, infantry, 920, 2024-01-27 19:55:52.528325, utetycxbrg, ttbypcwgbf.png
xerwidvfnf, false, 50.53260592988322, 33.380979670055, info, tank, 671, 2024-01-27 19:55:52.528325, ndvceoslwd, ovshijkrvf.png
lpsaqujhft, true, 49.41045930819517, 33.000982792708456, info, infantry, 233, 2024-01-27 19:55:52.528325, flzsvfwldq, pivjvusdhx.png
guaktjphul, false, 50.677259386724025, 32.50426839990338, info, infantry, 783, 2024-01-27 19:55:52.529295, vubmonlfts, znrvxwytbf.png
lxcnrtrwpu, false, 49.37206937464434, 33.94176865006784, info, plane, 749, 2024-01-27 19:55:52.529295, fccbxuyncd, pnifccincj.png
hxzylwzwpa, true, 49.81968913292163, 33.114611629831096, warning, tank, 430, 2024-01-27 19:55:52.529295, llfpuswxwu, seciwacumf.png
enjijeuuru, true, 50.20143658221081, 32.07287735667716, warning, helicopter, 599, 2024-01-27 19:55:52.529295, iqtvazzimu, mdrwtorrhq.png
xqktwevvxb, false, 50.875544878061476, 34.89383110936289, warning, plane, 685, 2024-01-27 19:55:52.529295, yqaztwsera, sbskzaqrfe.png
yyfayfmpyn, true, 49.45840241476228, 32.18814850111108, warning, infantry, 659, 2024-01-27 19:55:52.529295, xfdshqtytj, jmkqkvktrd.png
izuuoloaal, true, 50.39797923991048, 34.62043733828397, danger, plane, 397, 2024-01-27 19:55:52.529295, aokptsbxxo, dwnrzaicvl.png
pqdhfokwoj, false, 50.356310908364954, 34.92423163459861, warning, helicopter, 703, 2024-01-27 19:55:52.529295, fwgoqwjpak, tufzvivpaa.png
ibbkeofehy, true, 50.941642998452494, 34.73355718715651, warning, tank, 425, 2024-01-27 19:55:52.529295, xhfrgpmoxj, bapwtgehck.png
wtxccvpyry, true, 50.75755272854836, 34.02895489025613, info, helicopter, 785, 2024-01-27 19:55:52.529295, oggwtodywe, lihwjfyjum.png
rcszboejdm, true, 50.19171927379851, 32.12802613410873, danger, tank, 924, 2024-01-27 19:55:52.529295, utxovrcypq, dybgcbachb.png
ngmmwzrhji, false, 50.021398507847216, 32.57289134230719, danger, tank, 190, 2024-01-27 19:55:52.529295, zvdgokiogx, rxicraonmy.png
sgnrxgbqmn, true, 49.02353302492455, 34.88578291740444, danger, infantry, 814, 2024-01-27 19:55:52.529295, vriolsxqbd, mrjaafjsfv.png
xxqdugrfun, true, 49.25867001469903, 34.16347454850957, warning, tank, 14, 2024-01-27 19:55:52.529295, kroimbymao, guwajepvng.png
obibnldsxz, false, 50.71387450384312, 33.75481309674892, warning, helicopter, 677, 2024-01-27 19:55:52.529295, yjzwlldqep, mfgfggxueh.png
msiavoagcx, true, 50.492010172839564, 33.66395800375139, info, tank, 411, 2024-01-27 19:55:52.529295, pzcrucvogd, xsdzteyhpe.png
iszjbuzvck, false, 50.01940622456934, 32.060889616858354, warning, plane, 406, 2024-01-27 19:55:52.529295, izsoqqexow, rhjdxodpob.png
qcqsttazaa, true, 49.49102513743276, 33.244521293961355, info, helicopter, 766, 2024-01-27 19:55:52.529295, srbhxmlbid, izjqawtslr.png
kobozjkntp, false, 49.33715347680452, 34.907571691308625, warning, helicopter, 590, 2024-01-27 19:55:52.529295, baekddatdn, jtdhxwyxie.png
jyiwqhrcgg, true, 50.146307139981374, 32.41140709713396, warning, helicopter, 224, 2024-01-27 19:55:52.529295, bcmjkyuogv, pvhphbmyel.png
uexlbpnzar, true, 50.10817221176297, 33.64820956136802, warning, helicopter, 856, 2024-01-27 19:55:52.529295, gkphnzskmw, ffxzbdgvmk.png
foxucxtsxt, false, 50.31200442540525, 32.00536070878157, info, plane, 304, 2024-01-27 19:55:52.529295, fnknokkadq, gscsvkjsyu.png
qyolpcvcbm, true, 50.810563542970826, 33.1339444429058, danger, tank, 940, 2024-01-27 19:55:52.529295, uxjpxyvmul, nahvvgyzpp.png
bsemxopznx, true, 50.36660608593134, 34.6213751028524, warning, infantry, 422, 2024-01-27 19:55:52.529295, sgpfpvhjeo, mnuvcquzfv.png
wnmfbfwumm, false, 50.73003868672712, 32.34715343860148, info, plane, 42, 2024-01-27 19:55:52.529295, jkgaobygnm, csosnxfmfg.png
rrdngvrjuo, true, 49.15820780806474, 34.73246112233922, info, tank, 784, 2024-01-27 19:55:52.529295, sekwlpkypi, xntevvrmji.png
aoolealwgg, false, 50.543250841894604, 32.65755547695738, warning, plane, 942, 2024-01-27 19:55:52.529295, hpoekzodzi, ugiitwbwij.png
flxjaobgws, false, 50.91819563623903, 33.829441080064015, warning, plane, 667, 2024-01-27 19:55:52.529295, hhtbtuichc, qhvkyxmzqk.png
ybixdqnkdw, true, 50.86014509366674, 32.8869426772688, danger, tank, 16, 2024-01-27 19:55:52.529295, jjcfythyec, ukdfnoeojg.png
rwicrdtzdl, true, 50.635673769943345, 32.23538884908576, warning, helicopter, 516, 2024-01-27 19:55:52.529295, anlgzomnjo, emebxzsgos.png
qvkryzvcwh, false, 49.717859277592815, 33.005837138817235, info, plane, 429, 2024-01-27 19:55:52.529295, fymodsojfi, pcajljccoc.png
lutfhvpplf, false, 49.36575212691038, 33.52110357646386, warning, infantry, 713, 2024-01-27 19:55:52.529295, cyqfuddesz, ljwcxapaaq.png
yzxzbfmyeu, false, 50.88650099883175, 33.13187248504922, warning, plane, 569, 2024-01-27 19:55:52.529295, mejdpijdsv, szdlycbieb.png
uilmjaysgd, true, 50.442911773291534, 34.629208631702035, info, infantry, 689, 2024-01-27 19:55:52.529295, aodqobnxtv, txygyhrmtv.png
jrfvzkxfwl, false, 50.80431759393164, 32.91018537399649, info, tank, 938, 2024-01-27 19:55:52.529295, obqsakesie, pzsdhljyiz.png
yjwjpiqola, true, 50.23046763720056, 34.92996370640095, danger, tank, 832, 2024-01-27 19:55:52.529295, defyrfxiyc, hubholulws.png
pcxhiuvqjz, true, 49.49788759879795, 32.669927623160895, info, helicopter, 191, 2024-01-27 19:55:52.529295, qxcmhyregq, fuuurvknvz.png
uxzqmpjwvy, false, 50.223167209015415, 33.45492468386634, info, tank, 157, 2024-01-27 19:55:52.529295, usumgxtirt, cakarqsoda.png
vozyklbtph, true, 49.19718623675854, 34.57733944734865, info, helicopter, 973, 2024-01-27 19:55:52.529295, iyajwwdxfc, jwbeuxaxrz.png
mbanwbykaa, true, 49.087521641886006, 32.29583524097537, warning, infantry, 585, 2024-01-27 19:55:52.529295, kufzkkhrgx, doiteczfoh.png
crqmkttjae, true, 50.475472407039135, 34.901664342749335, warning, tank, 508, 2024-01-27 19:55:52.529295, zgswizgtlo, zjlfvejwci.png
wewfnxxpsq, false, 50.03705559812507, 33.934658960537234, warning, helicopter, 318, 2024-01-27 19:55:52.529295, sdonqomifl, gxkjthxsex.png
iqvjcdnhvf, true, 49.60725864922398, 32.17928051675095, warning, infantry, 454, 2024-01-27 19:55:52.529295, gwqkcyvlhl, wialcgcfwi.png
xaluemyogw, false, 49.615555536443146, 32.099254523871316, warning, tank, 747, 2024-01-27 19:55:52.529295, wyrycinoxi, moqjajioiu.png
mibmknxdnf, false, 49.57698596230612, 34.405164734588126, info, plane, 390, 2024-01-27 19:55:52.529295, wrgzhacqcp, nltlvlxboh.png
qhlxxciiow, true, 49.2075740770841, 33.695758914218025, warning, plane, 975, 2024-01-27 19:55:52.529295, ilhkdndppd, qjncpwoyor.png
rwoicmefuw, true, 49.0464423414936, 34.08634401382582, warning, plane, 985, 2024-01-27 19:55:52.529295, vjsbmwcmoz, jrjzxwkokv.png
gekwzqogmq, false, 50.78747375063671, 33.322165238449145, info, helicopter, 108, 2024-01-27 19:55:52.529295, zsgzuexpki, wygainuhrw.png
ekhgfdfrpy, false, 50.65798733092192, 33.149084649799725, warning, infantry, 802, 2024-01-27 19:55:52.529295, drcqaqrvvj, kpzrisshxd.png
wgfchbzuyz, true, 50.6711205110431, 34.18282513162847, warning, infantry, 663, 2024-01-27 19:55:52.529295, qkdefvqgjp, oxjwljvaly.png
cuziyctuuw, true, 50.43814350143619, 34.502895678096294, danger, infantry, 932, 2024-01-27 19:55:52.529295, nuamdmdnnb, njlivusywv.png
ssxqmpyxte, true, 50.321023159358326, 32.339176571178044, warning, plane, 421, 2024-01-27 19:55:52.529295, pqvbpvziig, axcnosyyjo.png
nfszcofhsd, false, 50.169991419894394, 33.01640665667105, danger, tank, 961, 2024-01-27 19:55:52.529295, dqmwqvcwvy, klcjmoeyap.png
cgulsztjgy, true, 50.75163164821686, 32.41074873962399, warning, tank, 951, 2024-01-27 19:55:52.529295, djceddtjnr, kxiiekrxlt.png
bejotaarsm, false, 49.17583127448576, 34.45951002216992, warning, helicopter, 355, 2024-01-27 19:55:52.529295, xfbwynylan, kbdaatmdcm.png
